77.75.79.109 - - [29/Aug/2022:01:06:18 +0100] "GET /robots.txt HTTP/1.1" 404 341 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)"
66.249.66.207 - - [29/Aug/2022:07:48:39 +0100] "GET /robots.txt HTTP/1.1" 404 341 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.207 - - [29/Aug/2022:07:49:07 +0100] "GET / HTTP/1.1" 200 3872 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.79 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.12 - - [29/Aug/2022:07:49:19 +0100] "GET /style/menu.css HTTP/1.1" 200 9015 "http://www.csfed.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.10 - - [29/Aug/2022:07:49:19 +0100] "GET /style/style.css HTTP/1.1" 200 14736 "http://www.csfed.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.207 - - [29/Aug/2022:07:49:20 +0100] "GET /res/x5settings.js HTTP/1.1" 200 870 "http://www.csfed.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
3.8.16.146 - - [29/Aug/2022:07:53:03 +0100] "GET /.env HTTP/1.1" 404 341 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
3.8.16.146 - - [29/Aug/2022:07:53:03 +0100] "POST / HTTP/1.1" 200 20706 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
3.8.16.146 - - [29/Aug/2022:07:53:04 +0100] "GET /.env HTTP/1.1" 404 341 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
3.8.16.146 - - [29/Aug/2022:07:53:06 +0100] "POST / HTTP/1.1" 200 20706 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
3.8.16.146 - - [29/Aug/2022:07:53:31 +0100] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 341 "-" "python-requests/2.26.0"
66.249.66.207 - - [29/Aug/2022:08:09:03 +0100] "GET / HTTP/1.1" 200 20706 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.79 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.102.173.71 - - [29/Aug/2022:08:31:37 +0100] "GET /robots.txt HTTP/1.1" 404 341 "-" "Mozilla/5.0 (compatible; MojeekBot/0.11; +https://www.mojeek.com/bot.html)"
5.102.173.71 - - [29/Aug/2022:08:31:37 +0100] "GET /host-countries.html HTTP/1.1" 200 17204 "-" "Mozilla/5.0 (compatible; MojeekBot/0.11; +https://www.mojeek.com/bot.html)"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET / HTTP/1.1" 200 3872 "https://www.google.co.uk/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /style/reset.css HTTP/1.1" 200 452 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /style/print.css HTTP/1.1" 200 162 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /res/jquery.js?57 HTTP/1.1" 200 36629 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /style/template.css HTTP/1.1" 200 460 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /style/menu.css HTTP/1.1" 200 1728 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /pcss/index.css HTTP/1.1" 200 1758 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /style/style.css HTTP/1.1" 200 3628 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:46 +0100] "GET /res/x5engine.js?57 HTTP/1.1" 200 1794 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /images/issflogo.jpg HTTP/1.1" 200 2009 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /images/csflogo.jpg HTTP/1.1" 200 2001 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /style/bg.jpg HTTP/1.1" 200 4550 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /style/top.png HTTP/1.1" 200 110269 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /style/menu.jpg HTTP/1.1" 200 7106 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/swfobject.js HTTP/1.1" 200 3995 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/x5engine.deferrable.js HTTP/1.1" 200 49352 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/l10n.js HTTP/1.1" 200 6257 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/x5cartengine.js HTTP/1.1" 200 12929 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/x5settings.js HTTP/1.1" 200 870 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/officers---contact.png HTTP/1.1" 200 1291 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/host-countries.png HTTP/1.1" 200 1234 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/championships.png HTTP/1.1" 200 1258 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /style/bottom.png HTTP/1.1" 200 2880 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /images/gradient_a2ba36c8.png HTTP/1.1" 200 353 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/member-federations.png HTTP/1.1" 200 1324 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /style/content.jpg HTTP/1.1" 200 3893 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /images/gradient_9e42idqz.png HTTP/1.1" 200 346 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/index_h.png HTTP/1.1" 200 1483 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /images/gradient_9vd7zl14.png HTTP/1.1" 200 349 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/host-countries_h.png HTTP/1.1" 200 1585 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/member-federations_h.png HTTP/1.1" 200 1695 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/championships_h.png HTTP/1.1" 200 1601 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub.png HTTP/1.1" 200 217 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/officers---contact_h.png HTTP/1.1" 200 1671 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_h.png HTTP/1.1" 200 218 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_f.png HTTP/1.1" 200 206 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_m.png HTTP/1.1" 200 206 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_l.png HTTP/1.1" 200 217 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_f_h.png HTTP/1.1" 200 208 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_m_h.png HTTP/1.1" 200 208 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /menu/sub_l_h.png HTTP/1.1" 200 215 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/imLoad.gif HTTP/1.1" 200 3208 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /res/imClose.png HTTP/1.1" 200 3858 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:48:47 +0100] "GET /favicon.png HTTP/1.1" 200 922 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/syp_skok_logo2.jpg HTTP/1.1" 200 5440 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/england.jpg HTTP/1.1" 200 5671 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/gib2.jpg HTTP/1.1" 200 2802 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/malta.jpg HTTP/1.1" 200 8160 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/iomtsf2.jpg HTTP/1.1" 200 10127 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /member-federations.html HTTP/1.1" 200 24912 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /pcss/member-federations.css HTTP/1.1" 200 27056 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/stsf.jpg HTTP/1.1" 200 8832 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/NIFSS-logo2.jpg HTTP/1.1" 200 9592 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/wales.jpg HTTP/1.1" 200 8199 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /menu/index.png HTTP/1.1" 200 1288 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/jersey.jpg HTTP/1.1" 200 9284 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:17 +0100] "GET /images/guernsey.jpg HTTP/1.1" 200 2297 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:22 +0100] "GET /res/imIconMenuLeft.gif HTTP/1.1" 200 286 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:54 +0100] "GET /host-countries.html HTTP/1.1" 200 17204 "http://www.csfed.org/member-federations.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:54 +0100] "GET /pcss/host-countries.css HTTP/1.1" 200 4700 "http://www.csfed.org/host-countries.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:49:54 +0100] "GET /images/gradient.png HTTP/1.1" 200 469 "http://www.csfed.org/host-countries.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:50:20 +0100] "GET /officers---contact.html HTTP/1.1" 200 16520 "http://www.csfed.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
92.10.127.61 - - [29/Aug/2022:08:50:20 +0100] "GET /pcss/officers---contact.css HTTP/1.1" 200 2331 "http://www.csfed.org/officers---contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
20.5.73.208 - - [29/Aug/2022:09:04:40 +0100] "GET / HTTP/1.1" 200 20460 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
20.5.73.208 - - [29/Aug/2022:09:04:40 +0100] "GET / HTTP/1.1" 200 20460 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
20.5.73.208 - - [29/Aug/2022:09:04:42 +0100] "GET / HTTP/1.1" 200 20460 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
123.125.109.46 - - [29/Aug/2022:09:07:38 +0100] "GET / HTTP/1.1" 200 3872 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
94.181.160.61 - - [29/Aug/2022:09:23:51 +0100] "GET / HTTP/1.1" 200 3872 "http://csfed.org" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Edge/44.18363.8131"
94.181.160.61 - - [29/Aug/2022:09:23:58 +0100] "GET /2006---northern-ireland.html HTTP/1.1" 200 15367 "http://csfed.org" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Edge/44.18363.8131"
86.132.252.254 - - [29/Aug/2022:09:32:05 +0100] "GET / HTTP/1.1" 200 20706 "https://www.google.co.uk/" "Mozilla/5.0 (Linux; Android 11; SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36"
86.132.252.254 - - [29/Aug/2022:09:32:05 +0100] "GET /style/reset.css HTTP/1.1" 200 1047 "http://www.csfed.org/" "Mozilla/5.0 (Linux; Android 11; SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36"
86.132.252.254 - - [29/Aug/2022:09:32:05 +0100] "GET /res/x5engine.js?57 HTTP/1.1" 200 3906 "http://www.csfed.org/" "Mozilla/5.0 (Linux; Android 11; SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36"
86.132.252.254 - - [29/Aug/2022:09:32:05 +0100] "GET /res/jquery.js?57 HTTP/1.1" 200 93884 "http://www.csfed.org/" "Mozilla/5.0 (Linux; Android 11; SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36"
